PC_DESC,UNIT OF QTY,COUNTRY,QTY,VAL (MILL US $)
FOOTWEAR OF LEATHER,NA,TAIWAN,NA,0.5
FOOTWEAR OF LEATHER,NA,THAILAND,NA,0.7
FOOTWEAR OF LEATHER,NA,TUNISIA,NA,0.02
FOOTWEAR OF LEATHER,NA,TURKEY,NA,0.91
FOOTWEAR OF LEATHER,NA,TURKS C IS,NA,0.02
FOOTWEAR OF LEATHER,NA,U ARAB EMTS,NA,0.58
FOOTWEAR OF LEATHER,NA,U K,NA,1.4
FOOTWEAR OF LEATHER,NA,U S A,NA,1.27
FOOTWEAR OF LEATHER,NA,UNSPECIFIED,NA,0.84
FOOTWEAR OF LEATHER,NA,VIETNAM SOC REP,NA,69.12
LEATHER FOOTWEAR COMPONENT,KGS,BELGIUM,200,0
LEATHER FOOTWEAR COMPONENT,KGS,BRAZIL,44526,0.18
LEATHER FOOTWEAR COMPONENT,KGS,CANADA,5,0
LEATHER FOOTWEAR COMPONENT,KGS,CHINA P RP,1410567,13.43
LEATHER FOOTWEAR COMPONENT,KGS,FINLAND,3924,0.09
LEATHER FOOTWEAR COMPONENT,KGS,FRANCE,1228,0.02
LEATHER FOOTWEAR COMPONENT,KGS,GERMANY,22680,0.32
LEATHER FOOTWEAR COMPONENT,KGS,HONG KONG,87875,1.3
LEATHER FOOTWEAR COMPONENT,KGS,HUNGARY,0,0
LEATHER FOOTWEAR COMPONENT,KGS,INDONESIA,4735,0.09
LEATHER FOOTWEAR COMPONENT,KGS,ITALY,198839,1.61
LEATHER FOOTWEAR COMPONENT,KGS,JAPAN,1133,0.03
LEATHER FOOTWEAR COMPONENT,KGS,KOREA RP,3467,0.09
LEATHER FOOTWEAR COMPONENT,KGS,MALAYSIA,3,0
LEATHER FOOTWEAR COMPONENT,KGS,NETHERLAND,39686,0.12
LEATHER FOOTWEAR COMPONENT,KGS,OMAN,4920,0.01
LEATHER FOOTWEAR COMPONENT,KGS,PAKISTAN IR,924,0.01
LEATHER FOOTWEAR COMPONENT,KGS,PORTUGAL,11759,0.16
LEATHER FOOTWEAR COMPONENT,KGS,ROMANIA,330,0.01
LEATHER FOOTWEAR COMPONENT,KGS,SINGAPORE,338,0
LEATHER FOOTWEAR COMPONENT,KGS,SLOVAK REP,20,0
LEATHER FOOTWEAR COMPONENT,KGS,SLOVENIA,706,0.01
LEATHER FOOTWEAR COMPONENT,KGS,SPAIN,18454,0.23
LEATHER FOOTWEAR COMPONENT,KGS,SWEDEN,100,0
LEATHER FOOTWEAR COMPONENT,KGS,SWITZERLAND,6,0
LEATHER FOOTWEAR COMPONENT,KGS,TAIWAN,18597,0.26
LEATHER FOOTWEAR COMPONENT,KGS,THAILAND,5473,0.06
LEATHER FOOTWEAR COMPONENT,KGS,TURKEY,167715,0.47
LEATHER FOOTWEAR COMPONENT,KGS,U ARAB EMTS,59684,0.41
LEATHER FOOTWEAR COMPONENT,KGS,U K,1618,0.02
LEATHER FOOTWEAR COMPONENT,KGS,U S A,14338,0.65
LEATHER FOOTWEAR COMPONENT,KGS,UNSPECIFIED,7250,0.16
LEATHER FOOTWEAR COMPONENT,KGS,VIETNAM SOC REP,69358,1.19
SADDLERY AND HARNESS,KGS,CANADA,1099,0.02
SADDLERY AND HARNESS,KGS,CHINA P RP,37196,0.32
SADDLERY AND HARNESS,KGS,DENMARK,1240,0.01
SADDLERY AND HARNESS,KGS,FRANCE,600,0.01
SADDLERY AND HARNESS,KGS,GERMANY,5272,0.09
SADDLERY AND HARNESS,KGS,HONG KONG,490,0.01
SADDLERY AND HARNESS,KGS,INDONESIA,450,0
SADDLERY AND HARNESS,KGS,IRELAND,40,0
SADDLERY AND HARNESS,KGS,ITALY,3848,0.03
SADDLERY AND HARNESS,KGS,SPAIN,20,0
SADDLERY AND HARNESS,KGS,SWEDEN,10,0
SADDLERY AND HARNESS,KGS,TAIWAN,65,0
SADDLERY AND HARNESS,KGS,THAILAND,24,0
SADDLERY AND HARNESS,KGS,U ARAB EMTS,45,0
SADDLERY AND HARNESS,KGS,U K,953,0.01
SADDLERY AND HARNESS,KGS,U S A,4442,0.06
SADDLERY AND HARNESS,KGS,UNSPECIFIED,3377,0.05
"PEARL, PRECS, SEMIPRECS STONES",NA,AFGHANISTAN,NA,0.08
"PEARL, PRECS, SEMIPRECS STONES",NA,AMERI SAMOA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES",NA,ANGOLA,NA,705.71
"PEARL, PRECS, SEMIPRECS STONES",NA,AUSTRALIA,NA,154.46
"PEARL, PRECS, SEMIPRECS STONES",NA,AUSTRIA,NA,15.87
"PEARL, PRECS, SEMIPRECS STONES",NA,BAHARAIN IS,NA,0.08
"PEARL, PRECS, SEMIPRECS STONES",NA,BANGLADESH PR,NA,0.14
"PEARL, PRECS, SEMIPRECS STONES",NA,BELGIUM,NA,4095.53
"PEARL, PRECS, SEMIPRECS STONES",NA,BOLIVIA,NA,0.04
"PEARL, PRECS, SEMIPRECS STONES",NA,BOTSWANA,NA,1637.51
"PEARL, PRECS, SEMIPRECS STONES",NA,BRAZIL,NA,32.29
"PEARL, PRECS, SEMIPRECS STONES",NA,C AFRI REP,NA,8.82
"PEARL, PRECS, SEMIPRECS STONES",NA,CANADA,NA,1155.36
"PEARL, PRECS, SEMIPRECS STONES",NA,CAYMAN IS,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES",NA,CHINA P RP,NA,107.61
"PEARL, PRECS, SEMIPRECS STONES",NA,COLOMBIA,NA,5.93
"PEARL, PRECS, SEMIPRECS STONES",NA,CONGO D. REP.,NA,77.24
"PEARL, PRECS, SEMIPRECS STONES",NA,CONGO P REP,NA,54.17
"PEARL, PRECS, SEMIPRECS STONES",NA,CZECH REPUBLIC,NA,0.37
"PEARL, PRECS, SEMIPRECS STONES",NA,DENMARK,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES",NA,DJIBOUTI,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES",NA,DOMINIC REP,NA,0.45
"PEARL, PRECS, SEMIPRECS STONES",NA,DOMINICA,NA,0.03
"PEARL, PRECS, SEMIPRECS STONES",NA,ECUADOR,NA,0.04
"PEARL, PRECS, SEMIPRECS STONES",NA,ERITREA,NA,1.96
"PEARL, PRECS, SEMIPRECS STONES",NA,ESTONIA,NA,0.42
"PEARL, PRECS, SEMIPRECS STONES",NA,ETHIOPIA,NA,4.73
"PEARL, PRECS, SEMIPRECS STONES",NA,FRANCE,NA,1.63
"PEARL, PRECS, SEMIPRECS STONES",NA,GAMBIA,NA,0.23
"PEARL, PRECS, SEMIPRECS STONES",NA,GEORGIA,NA,0.14
"PEARL, PRECS, SEMIPRECS STONES",NA,GERMANY,NA,6.12
"PEARL, PRECS, SEMIPRECS STONES",NA,GHANA,NA,0.69
"PEARL, PRECS, SEMIPRECS STONES",NA,GREENLAND,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES",NA,GUINEA,NA,0.87
"PEARL, PRECS, SEMIPRECS STONES",NA,GUINEA BISSAU,NA,0.03
"PEARL, PRECS, SEMIPRECS STONES",NA,GUYANA,NA,0.04
"PEARL, PRECS, SEMIPRECS STONES",NA,HONG KONG,NA,6540.8
"PEARL, PRECS, SEMIPRECS STONES",NA,INDONESIA,NA,0.55
"PEARL, PRECS, SEMIPRECS STONES",NA,IRELAND,NA,1.34
"PEARL, PRECS, SEMIPRECS STONES",NA,ISRAEL,NA,995.38
"PEARL, PRECS, SEMIPRECS STONES",NA,ITALY,NA,2.85
"PEARL, PRECS, SEMIPRECS STONES",NA,JAPAN,NA,19.3
"PEARL, PRECS, SEMIPRECS STONES",NA,KENYA,NA,2.78
"PEARL, PRECS, SEMIPRECS STONES",NA,KOREA DP RP,NA,0
"PEARL, PRECS, SEMIPRECS STONES",NA,KOREA RP,NA,0.76
"PEARL, PRECS, SEMIPRECS STONES",NA,LATVIA,NA,0
"PEARL, PRECS, SEMIPRECS STONES",NA,LEBANON,NA,0.03
"PEARL, PRECS, SEMIPRECS STONES",NA,LESOTHO,NA,89.37
"PEARL, PRECS, SEMIPRECS STONES",NA,LIBERIA,NA,0.04
"PEARL, PRECS, SEMIPRECS STONES",NA,MADAGASCAR,NA,38.35
"PEARL, PRECS, SEMIPRECS STONES",NA,MALAWI,NA,0.04
"PEARL, PRECS, SEMIPRECS STONES",NA,MALAYSIA,NA,0.49
"PEARL, PRECS, SEMIPRECS STONES",NA,MALI,NA,0
"PEARL, PRECS, SEMIPRECS STONES",NA,MAURITIUS,NA,0.52
"PEARL, PRECS, SEMIPRECS STONES",NA,MEXICO,NA,0.07
"PEARL, PRECS, SEMIPRECS STONES",NA,MONACO,NA,0.08
"PEARL, PRECS, SEMIPRECS STONES",NA,MOROCCO,NA,0.04
"PEARL, PRECS, SEMIPRECS STONES",NA,MOZAMBIQUE,NA,19.51
"PEARL, PRECS, SEMIPRECS STONES",NA,NAMIBIA,NA,53.65
"PEARL, PRECS, SEMIPRECS STONES",NA,NETHERLAND,NA,0.06
"PEARL, PRECS, SEMIPRECS STONES",NA,NETHERLANDANTIL,NA,0.78
"PEARL, PRECS, SEMIPRECS STONES",NA,NIGERIA,NA,2.01
"PEARL, PRECS, SEMIPRECS STONES",NA,OMAN,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES",NA,PAKISTAN IR,NA,0.26
"PEARL, PRECS, SEMIPRECS STONES",NA,PERU,NA,0.12
"PEARL, PRECS, SEMIPRECS STONES",NA,POLAND,NA,0
"PEARL, PRECS, SEMIPRECS STONES",NA,PORTUGAL,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES",NA,RUSSIA,NA,3508.12
"PEARL, PRECS, SEMIPRECS STONES",NA,RWANDA,NA,0.19
"PEARL, PRECS, SEMIPRECS STONES",NA,SAUDI ARAB,NA,0
"PEARL, PRECS, SEMIPRECS STONES",NA,SENEGAL,NA,0
"PEARL, PRECS, SEMIPRECS STONES",NA,SIERRA LEONE,NA,1.12
"PEARL, PRECS, SEMIPRECS STONES",NA,SINGAPORE,NA,275
"PEARL, PRECS, SEMIPRECS STONES",NA,SOMALIA,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES",NA,SOUTH AFRICA,NA,423.41
"PEARL, PRECS, SEMIPRECS STONES",NA,SPAIN,NA,6.45
"PEARL, PRECS, SEMIPRECS STONES",NA,SRI LANKA DSR,NA,9.67
"PEARL, PRECS, SEMIPRECS STONES",NA,SWEDEN,NA,0.08
"PEARL, PRECS, SEMIPRECS STONES",NA,SWITZERLAND,NA,34.3
"PEARL, PRECS, SEMIPRECS STONES",NA,TAIWAN,NA,0.59
"PEARL, PRECS, SEMIPRECS STONES",NA,TANZANIA REP,NA,16.23
"PEARL, PRECS, SEMIPRECS STONES",NA,THAILAND,NA,100.38
"PEARL, PRECS, SEMIPRECS STONES",NA,TURKEY,NA,0.82
"PEARL, PRECS, SEMIPRECS STONES",NA,U ARAB EMTS,NA,5107.66
"PEARL, PRECS, SEMIPRECS STONES",NA,U K,NA,204
"PEARL, PRECS, SEMIPRECS STONES",NA,U S A,NA,479.9
"PEARL, PRECS, SEMIPRECS STONES",NA,UKRAINE,NA,0
"PEARL, PRECS, SEMIPRECS STONES",NA,UNSPECIFIED,NA,8037.52
"PEARL, PRECS, SEMIPRECS STONES",NA,URUGUAY,NA,0.03
"PEARL, PRECS, SEMIPRECS STONES",NA,VIETNAM SOC REP,NA,0.06
"PEARL, PRECS, SEMIPRECS STONES",NA,ZAMBIA,NA,184.91
"PEARL, PRECS, SEMIPRECS STONES",NA,ZIMBABWE,NA,50.6
GOLD,KGS,AUSTRALIA,13607,570.8
GOLD,KGS,BELGIUM,4,0.11
GOLD,KGS,BOLIVIA,17280,662.88
GOLD,KGS,BRAZIL,6757,255.93
GOLD,KGS,BURKINA FASO,15485,536.67
GOLD,KGS,CANADA,1405,57.58
GOLD,KGS,CHINA P RP,1825,76.53
GOLD,KGS,COLOMBIA,11251,302.15
GOLD,KGS,CONGO P REP,550,23.39
GOLD,KGS,CZECH REPUBLIC,0,0
GOLD,KGS,DOMINIC REP,71211,583.62
GOLD,KGS,ECUADOR,207,3.21
GOLD,KGS,FIJI IS,10,0.32
GOLD,KGS,FRANCE,1,0.04
GOLD,KGS,GERMANY,497,18.73
GOLD,KGS,GHANA,63139,2392.29
GOLD,KGS,GUINEA,10532,399.47
GOLD,KGS,HONG KONG,16853,710.49
GOLD,KGS,INDONESIA,3220,134.32
GOLD,KGS,ITALY,114,4.77
GOLD,KGS,JAPAN,22,0.93
GOLD,KGS,KOREA RP,35,1.46
GOLD,KGS,LAO PD RP,21138,117.55
GOLD,KGS,MALAYSIA,7,0.28
GOLD,KGS,MALI,796,29.84
GOLD,KGS,MEXICO,2055,37.34
GOLD,KGS,PAPUA N GNA,110,3.62
GOLD,KGS,PERU,59772,1775.29
GOLD,KGS,PHILIPPINES,1878,48
GOLD,KGS,QATAR,57,2.49
GOLD,KGS,RUSSIA,84,3.42
GOLD,KGS,SINGAPORE,2832,116.75
GOLD,KGS,SOUTH AFRICA,30850,1276.6
GOLD,KGS,SPAIN,130,4.72
GOLD,KGS,SWITZERLAND,417729,17162.23
GOLD,KGS,TAIWAN,8,0.34
GOLD,KGS,TANZANIA REP,18362,578.82
GOLD,KGS,THAILAND,3,0.01
GOLD,KGS,TURKEY,1245,52.09
GOLD,KGS,U ARAB EMTS,85334,3535.69
GOLD,KGS,U K,1836,76.54
GOLD,KGS,U S A,77102,2099.89
SILVER,KGS,AUSTRALIA,93269,49.53
SILVER,KGS,BELGIUM,3000,1.64
SILVER,KGS,BRAZIL,117,0.03
SILVER,KGS,CANADA,65,0.04
SILVER,KGS,CHILE,4931,2.76
SILVER,KGS,CHINA P RP,595672,326.31
SILVER,KGS,DENMARK,39,0.04
SILVER,KGS,FRANCE,747,0.42
SILVER,KGS,GERMANY,74955,40.76
SILVER,KGS,GUINEA,2,0
SILVER,KGS,HONG KONG,2530125,1395.34
SILVER,KGS,HUNGARY,8,0
SILVER,KGS,INDONESIA,40000,21.6
SILVER,KGS,ISRAEL,25,0.01
SILVER,KGS,ITALY,55533,21.54
SILVER,KGS,JAPAN,1070,0.55
SILVER,KGS,KAZAKHSTAN,41095,22.16
SILVER,KGS,KOREA DP RP,10,0.01
SILVER,KGS,KOREA RP,44923,25.42
SILVER,KGS,LAO PD RP,689,5.43
SILVER,KGS,MALAYSIA,4,0
SILVER,KGS,NETHERLAND,141407,76.47
SILVER,KGS,PERU,547,0.29
SILVER,KGS,PHILIPPINES,459,0.26
SILVER,KGS,POLAND,22880,12.21
SILVER,KGS,RUSSIA,738098,400.12
SILVER,KGS,SERBIA,4452,2.39
SILVER,KGS,SINGAPORE,157601,87.8
SILVER,KGS,SOUTH AFRICA,8769,4.96
SILVER,KGS,SPAIN,42,0.04
SILVER,KGS,SWEDEN,2000,1.11
SILVER,KGS,SWITZERLAND,83826,45.51
SILVER,KGS,TAIWAN,26705,11.6
SILVER,KGS,THAILAND,6075,3.21
SILVER,KGS,TURKEY,3440,2.08
SILVER,KGS,U ARAB EMTS,20379,11.49
SILVER,KGS,U K,998976,553.64
SILVER,KGS,U S A,57277,21.72
SILVER,KGS,UNSPECIFIED,149,0.06
SILVER,KGS,UZBEKISTAN,119919,65.24
OTHER PRECIOUS AND BASE METALS,NA,AUSTRALIA,NA,0.01
OTHER PRECIOUS AND BASE METALS,NA,BELGIUM,NA,16.94
OTHER PRECIOUS AND BASE METALS,NA,CHINA P RP,NA,0.05
OTHER PRECIOUS AND BASE METALS,NA,CZECH REPUBLIC,NA,0.63
OTHER PRECIOUS AND BASE METALS,NA,EGYPT A RP,NA,1.99
OTHER PRECIOUS AND BASE METALS,NA,FRANCE,NA,0.03
OTHER PRECIOUS AND BASE METALS,NA,GERMANY,NA,48.25
OTHER PRECIOUS AND BASE METALS,NA,HONG KONG,NA,0.3
OTHER PRECIOUS AND BASE METALS,NA,IRAN,NA,6.89
OTHER PRECIOUS AND BASE METALS,NA,ITALY,NA,10.93
OTHER PRECIOUS AND BASE METALS,NA,JAPAN,NA,4.85
OTHER PRECIOUS AND BASE METALS,NA,NORWAY,NA,4.64
OTHER PRECIOUS AND BASE METALS,NA,RUSSIA,NA,35.81
OTHER PRECIOUS AND BASE METALS,NA,SINGAPORE,NA,10.74
OTHER PRECIOUS AND BASE METALS,NA,SOUTH AFRICA,NA,108.73
OTHER PRECIOUS AND BASE METALS,NA,SPAIN,NA,0.44
OTHER PRECIOUS AND BASE METALS,NA,SRI LANKA DSR,NA,0.03
OTHER PRECIOUS AND BASE METALS,NA,SWEDEN,NA,0
OTHER PRECIOUS AND BASE METALS,NA,SWITZERLAND,NA,8.3
OTHER PRECIOUS AND BASE METALS,NA,TAIWAN,NA,0
OTHER PRECIOUS AND BASE METALS,NA,THAILAND,NA,0.08
OTHER PRECIOUS AND BASE METALS,NA,TUNISIA,NA,2.23
OTHER PRECIOUS AND BASE METALS,NA,U ARAB EMTS,NA,0.79
OTHER PRECIOUS AND BASE METALS,NA,U K,NA,78.16
OTHER PRECIOUS AND BASE METALS,NA,U S A,NA,15.96
OTHER PRECIOUS AND BASE METALS,NA,UNSPECIFIED,NA,3.56
GOLD AND OTH PRECS METL JWLERY,NA,AUSTRALIA,NA,3.4
GOLD AND OTH PRECS METL JWLERY,NA,AUSTRIA,NA,0.06
GOLD AND OTH PRECS METL JWLERY,NA,BAHARAIN IS,NA,1.41
GOLD AND OTH PRECS METL JWLERY,NA,BANGLADESH PR,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,BELARUS,NA,0.01
GOLD AND OTH PRECS METL JWLERY,NA,BELGIUM,NA,1.97
GOLD AND OTH PRECS METL JWLERY,NA,BRAZIL,NA,0.07
GOLD AND OTH PRECS METL JWLERY,NA,CANADA,NA,3.11
GOLD AND OTH PRECS METL JWLERY,NA,CHINA P RP,NA,6.24
GOLD AND OTH PRECS METL JWLERY,NA,CZECH REPUBLIC,NA,0.01
GOLD AND OTH PRECS METL JWLERY,NA,DENMARK,NA,0.15
GOLD AND OTH PRECS METL JWLERY,NA,FIJI IS,NA,0.01
GOLD AND OTH PRECS METL JWLERY,NA,FINLAND,NA,0.04
GOLD AND OTH PRECS METL JWLERY,NA,FRANCE,NA,2.49
GOLD AND OTH PRECS METL JWLERY,NA,GERMANY,NA,5.37
GOLD AND OTH PRECS METL JWLERY,NA,GREECE,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,HONG KONG,NA,61
GOLD AND OTH PRECS METL JWLERY,NA,ICELAND,NA,0.01
GOLD AND OTH PRECS METL JWLERY,NA,INDONESIA,NA,11.47
GOLD AND OTH PRECS METL JWLERY,NA,IRELAND,NA,0.32
GOLD AND OTH PRECS METL JWLERY,NA,ISRAEL,NA,0.08
GOLD AND OTH PRECS METL JWLERY,NA,ITALY,NA,24.28
GOLD AND OTH PRECS METL JWLERY,NA,JAMAICA,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,JAPAN,NA,1.79
GOLD AND OTH PRECS METL JWLERY,NA,JORDAN,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,KAZAKHSTAN,NA,0.01
GOLD AND OTH PRECS METL JWLERY,NA,KOREA RP,NA,1413.26
GOLD AND OTH PRECS METL JWLERY,NA,KUWAIT,NA,0.8
GOLD AND OTH PRECS METL JWLERY,NA,LEBANON,NA,0.01
GOLD AND OTH PRECS METL JWLERY,NA,LITHUANIA,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,MADAGASCAR,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,MALAYSIA,NA,0.12
GOLD AND OTH PRECS METL JWLERY,NA,MAURITIUS,NA,0.21
GOLD AND OTH PRECS METL JWLERY,NA,MEXICO,NA,0.01
GOLD AND OTH PRECS METL JWLERY,NA,MONACO,NA,0.01
GOLD AND OTH PRECS METL JWLERY,NA,MYANMAR,NA,0.03
GOLD AND OTH PRECS METL JWLERY,NA,NETHERLAND,NA,0.02
GOLD AND OTH PRECS METL JWLERY,NA,NEW ZEALAND,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,NORWAY,NA,0.11
GOLD AND OTH PRECS METL JWLERY,NA,PANAMA REPUBLIC,NA,0.02
GOLD AND OTH PRECS METL JWLERY,NA,PERU,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,PHILIPPINES,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,POLAND,NA,0.03
GOLD AND OTH PRECS METL JWLERY,NA,PORTUGAL,NA,0.08
GOLD AND OTH PRECS METL JWLERY,NA,QATAR,NA,0.94
GOLD AND OTH PRECS METL JWLERY,NA,RUSSIA,NA,0.11
GOLD AND OTH PRECS METL JWLERY,NA,SAUDI ARAB,NA,0.09
GOLD AND OTH PRECS METL JWLERY,NA,SINGAPORE,NA,1.49
GOLD AND OTH PRECS METL JWLERY,NA,SOUTH AFRICA,NA,0.03
GOLD AND OTH PRECS METL JWLERY,NA,SPAIN,NA,3.49
GOLD AND OTH PRECS METL JWLERY,NA,SRI LANKA DSR,NA,0.04
GOLD AND OTH PRECS METL JWLERY,NA,SWEDEN,NA,0.5
GOLD AND OTH PRECS METL JWLERY,NA,SWITZERLAND,NA,3.74
GOLD AND OTH PRECS METL JWLERY,NA,TAIWAN,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,TANZANIA REP,NA,0
GOLD AND OTH PRECS METL JWLERY,NA,THAILAND,NA,12.23
GOLD AND OTH PRECS METL JWLERY,NA,TURKEY,NA,941.68
GOLD AND OTH PRECS METL JWLERY,NA,U ARAB EMTS,NA,47.67
GOLD AND OTH PRECS METL JWLERY,NA,U K,NA,10.39
GOLD AND OTH PRECS METL JWLERY,NA,U S A,NA,144.76
GOLD AND OTH PRECS METL JWLERY,NA,UNSPECIFIED,NA,452.51
GOLD AND OTH PRECS METL JWLERY,NA,VIETNAM SOC REP,NA,0.39
GOLD AND OTH PRECS METL JWLERY,NA,ZAMBIA,NA,0
SPORTS GOODS,NA,AUSTRALIA,NA,1.03
SPORTS GOODS,NA,AUSTRIA,NA,0.22
SPORTS GOODS,NA,BANGLADESH PR,NA,0
SPORTS GOODS,NA,BELGIUM,NA,1.05
SPORTS GOODS,NA,BRAZIL,NA,0.02
SPORTS GOODS,NA,BULGARIA,NA,0.03
SPORTS GOODS,NA,CAMBODIA,NA,0.05
SPORTS GOODS,NA,CANADA,NA,1.46
SPORTS GOODS,NA,CHILE,NA,0.01
SPORTS GOODS,NA,CHINA P RP,NA,195.93
SPORTS GOODS,NA,COLOMBIA,NA,0
SPORTS GOODS,NA,CYPRUS,NA,0.07
SPORTS GOODS,NA,CZECH REPUBLIC,NA,0.65
SPORTS GOODS,NA,DENMARK,NA,0.15
SPORTS GOODS,NA,ECUADOR,NA,0
SPORTS GOODS,NA,ESTONIA,NA,0.06
SPORTS GOODS,NA,FINLAND,NA,0.03
SPORTS GOODS,NA,FRANCE,NA,1.32
SPORTS GOODS,NA,GEORGIA,NA,0
SPORTS GOODS,NA,GERMANY,NA,5.23
SPORTS GOODS,NA,GREECE,NA,0
SPORTS GOODS,NA,HONDURAS,NA,0.01
SPORTS GOODS,NA,HONG KONG,NA,0.65
SPORTS GOODS,NA,HUNGARY,NA,3.12
SPORTS GOODS,NA,INDONESIA,NA,0.87
SPORTS GOODS,NA,IRAN,NA,0
SPORTS GOODS,NA,IRELAND,NA,0.01
SPORTS GOODS,NA,ISRAEL,NA,0.03
SPORTS GOODS,NA,ITALY,NA,8.14
SPORTS GOODS,NA,JAPAN,NA,6.4
SPORTS GOODS,NA,KOREA DP RP,NA,0.01
SPORTS GOODS,NA,KOREA RP,NA,1.71
SPORTS GOODS,NA,LATVIA,NA,0.12
SPORTS GOODS,NA,LITHUANIA,NA,0.03
SPORTS GOODS,NA,MACAO,NA,0.03
SPORTS GOODS,NA,MADAGASCAR,NA,0
SPORTS GOODS,NA,MALAYSIA,NA,0.72
SPORTS GOODS,NA,MALTA,NA,0.01
SPORTS GOODS,NA,MEXICO,NA,0.25
SPORTS GOODS,NA,MYANMAR,NA,0.05
SPORTS GOODS,NA,NEPAL,NA,0
SPORTS GOODS,NA,NETHERLAND,NA,1.28
SPORTS GOODS,NA,NETHERLANDANTIL,NA,0
SPORTS GOODS,NA,NEW ZEALAND,NA,0.04
SPORTS GOODS,NA,NORWAY,NA,0.01
SPORTS GOODS,NA,PAKISTAN IR,NA,1.5
SPORTS GOODS,NA,PHILIPPINES,NA,0.36
SPORTS GOODS,NA,POLAND,NA,0.1
SPORTS GOODS,NA,PORTUGAL,NA,0.34
SPORTS GOODS,NA,ROMANIA,NA,0.02
SPORTS GOODS,NA,RUSSIA,NA,0.09
SPORTS GOODS,NA,SAUDI ARAB,NA,0
SPORTS GOODS,NA,SINGAPORE,NA,1.73
SPORTS GOODS,NA,SLOVAK REP,NA,0.12
SPORTS GOODS,NA,SLOVENIA,NA,0.54
SPORTS GOODS,NA,SOUTH AFRICA,NA,0.03
SPORTS GOODS,NA,SPAIN,NA,0.63
SPORTS GOODS,NA,SRI LANKA DSR,NA,0
SPORTS GOODS,NA,SWEDEN,NA,0.42
SPORTS GOODS,NA,SWITZERLAND,NA,1.1
SPORTS GOODS,NA,TAIWAN,NA,20.12
SPORTS GOODS,NA,THAILAND,NA,2.77
SPORTS GOODS,NA,TUNISIA,NA,0.03
SPORTS GOODS,NA,TURKEY,NA,0.22
SPORTS GOODS,NA,U ARAB EMTS,NA,0.87
SPORTS GOODS,NA,U K,NA,2.04
SPORTS GOODS,NA,U S A,NA,26.85
SPORTS GOODS,NA,UKRAINE,NA,0
SPORTS GOODS,NA,UNSPECIFIED,NA,0.4
SPORTS GOODS,NA,VIETNAM SOC REP,NA,0.93
FERTILEZERS CRUDE,TON,ALGERIA,156672,12.09
FERTILEZERS CRUDE,TON,ARGENTINA,1,0.01
FERTILEZERS CRUDE,TON,AUSTRALIA,331,0.57
FERTILEZERS CRUDE,TON,AUSTRIA,0,0
FERTILEZERS CRUDE,TON,BELGIUM,1,0
FERTILEZERS CRUDE,TON,CANADA,386,2.69
FERTILEZERS CRUDE,TON,CHILE,20,0.11
FERTILEZERS CRUDE,TON,CHINA P RP,7347,7.23
FERTILEZERS CRUDE,TON,EGYPT A RP,1839289,109.62
FERTILEZERS CRUDE,TON,FRANCE,42,0.09
FERTILEZERS CRUDE,TON,GERMANY,195,0.24
FERTILEZERS CRUDE,TON,IRELAND,249,0.73
FERTILEZERS CRUDE,TON,ISRAEL,29087,2.63
FERTILEZERS CRUDE,TON,ITALY,1114,3.48
FERTILEZERS CRUDE,TON,JAPAN,2,0.01
FERTILEZERS CRUDE,TON,JORDAN,3104604,307.79
FERTILEZERS CRUDE,TON,KOREA RP,0,0
FERTILEZERS CRUDE,TON,MALAYSIA,0,0
FERTILEZERS CRUDE,TON,MEXICO,296,0.31
FERTILEZERS CRUDE,TON,MOROCCO,1584310,171.5
FERTILEZERS CRUDE,TON,MOZAMBIQUE,24190,2.86
FERTILEZERS CRUDE,TON,NETHERLAND,16,0.02
FERTILEZERS CRUDE,TON,NORWAY,182,1.11
FERTILEZERS CRUDE,TON,PAKISTAN IR,258,0.14
FERTILEZERS CRUDE,TON,PERU,376040,34.64
FERTILEZERS CRUDE,TON,RUSSIA,1,0.01
FERTILEZERS CRUDE,TON,SENEGAL,78206,6.77
FERTILEZERS CRUDE,TON,SOUTH AFRICA,64784,8.97
FERTILEZERS CRUDE,TON,SPAIN,24,0.13
FERTILEZERS CRUDE,TON,SWITZERLAND,0,0
FERTILEZERS CRUDE,TON,THAILAND,26,0.11
FERTILEZERS CRUDE,TON,TOGO,445021,49.88
FERTILEZERS CRUDE,TON,TURKEY,3,0.02
FERTILEZERS CRUDE,TON,U K,26,0.04
